group,x,y,prior
prior,-73,1.0693837871541648e-13,"N(0, 10)"
prior,-72,2.20798996313714e-13,"N(0, 10)"
prior,-71,4.513543677205521e-13,"N(0, 10)"
prior,-70,9.134720408364594e-13,"N(0, 10)"
prior,-69,1.830332217015573e-12,"N(0, 10)"
prior,-68,3.6309615017917954e-12,"N(0, 10)"
prior,-67,7.131328123996068e-12,"N(0, 10)"
prior,-66,1.386679994165317e-11,"N(0, 10)"
prior,-65,2.669556614762852e-11,"N(0, 10)"
prior,-64,5.088140281645047e-11,"N(0, 10)"
prior,-63,9.601433370312335e-11,"N(0, 10)"
prior,-62,1.793783907964082e-10,"N(0, 10)"
prior,-61,3.317884243547301e-10,"N(0, 10)"
prior,-60,6.075882849823286e-10,"N(0, 10)"
prior,-59,1.1015763624682298e-9,"N(0, 10)"
prior,-58,1.9773196406244697e-9,"N(0, 10)"
prior,-57,3.513955094820434e-9,"N(0, 10)"
prior,-56,6.182620500165856e-9,"N(0, 10)"
prior,-55,1.0769760042543275e-8,"N(0, 10)"
prior,-54,1.8573618445552895e-8,"N(0, 10)"
prior,-53,3.1713492167159774e-8,"N(0, 10)"
prior,-52,5.361035344697616e-8,"N(0, 10)"
prior,-51,8.972435162383345e-8,"N(0, 10)"
prior,-50,1.4867195147342977e-7,"N(0, 10)"
prior,-49,2.438960745893352e-7,"N(0, 10)"
prior,-48,3.9612990910320755e-7,"N(0, 10)"
prior,-47,6.36982517886709e-7,"N(0, 10)"
prior,-46,1.0140852065486758e-6,"N(0, 10)"
prior,-45,1.5983741106905475e-6,"N(0, 10)"
prior,-44,2.4942471290053536e-6,"N(0, 10)"
prior,-43,3.853519674208713e-6,"N(0, 10)"
prior,-42,5.894306775653986e-6,"N(0, 10)"
prior,-41,8.926165717713293e-6,"N(0, 10)"
prior,-40,1.3383022576488537e-5,"N(0, 10)"
prior,-39,1.9865547139277272e-5,"N(0, 10)"
prior,-38,2.9194692579146026e-5,"N(0, 10)"
prior,-37,4.247802705507514e-5,"N(0, 10)"
prior,-36,6.119019301137719e-5,"N(0, 10)"
prior,-35,8.726826950457601e-5,"N(0, 10)"
prior,-34,1.2322191684730198e-4,"N(0, 10)"
prior,-33,1.7225689390536813e-4,"N(0, 10)"
prior,-32,2.3840882014648405e-4,"N(0, 10)"
prior,-31,3.266819056199918e-4,"N(0, 10)"
prior,-30,4.4318484119380076e-4,"N(0, 10)"
prior,-29,5.952532419775853e-4,"N(0, 10)"
prior,-28,7.915451582979968e-4,"N(0, 10)"
prior,-27,0.0010420934814422591,"N(0, 10)"
prior,-26,0.0013582969233685612,"N(0, 10)"
prior,-25,0.001752830049356854,"N(0, 10)"
prior,-24,0.0022394530294842898,"N(0, 10)"
prior,-23,0.0028327037741601186,"N(0, 10)"
prior,-22,0.0035474592846231425,"N(0, 10)"
prior,-21,0.004398359598042719,"N(0, 10)"
prior,-20,0.005399096651318806,"N(0, 10)"
prior,-19,0.0065615814774676595,"N(0, 10)"
prior,-18,0.007895015830089416,"N(0, 10)"
prior,-17,0.009404907737688695,"N(0, 10)"
prior,-16,0.011092083467945555,"N(0, 10)"
prior,-15,0.012951759566589175,"N(0, 10)"
prior,-14,0.014972746563574488,"N(0, 10)"
prior,-13,0.017136859204780735,"N(0, 10)"
prior,-12,0.019418605498321296,"N(0, 10)"
prior,-11,0.021785217703255054,"N(0, 10)"
prior,-10,0.024197072451914336,"N(0, 10)"
prior,-9,0.02660852498987548,"N(0, 10)"
prior,-8,0.028969155276148274,"N(0, 10)"
prior,-7,0.03122539333667613,"N(0, 10)"
prior,-6,0.03332246028917997,"N(0, 10)"
prior,-5,0.03520653267642995,"N(0, 10)"
prior,-4,0.03682701403033233,"N(0, 10)"
prior,-3,0.038138781546052415,"N(0, 10)"
prior,-2,0.03910426939754559,"N(0, 10)"
prior,-1,0.03969525474770118,"N(0, 10)"
prior,0,0.03989422804014327,"N(0, 10)"
prior,1,0.03969525474770118,"N(0, 10)"
prior,2,0.03910426939754559,"N(0, 10)"
prior,3,0.038138781546052415,"N(0, 10)"
prior,4,0.03682701403033233,"N(0, 10)"
prior,5,0.03520653267642995,"N(0, 10)"
prior,6,0.03332246028917997,"N(0, 10)"
prior,7,0.03122539333667613,"N(0, 10)"
prior,8,0.028969155276148274,"N(0, 10)"
prior,9,0.02660852498987548,"N(0, 10)"
prior,10,0.024197072451914336,"N(0, 10)"
prior,11,0.021785217703255054,"N(0, 10)"
prior,12,0.019418605498321296,"N(0, 10)"
prior,13,0.017136859204780735,"N(0, 10)"
prior,14,0.014972746563574488,"N(0, 10)"
prior,15,0.012951759566589175,"N(0, 10)"
prior,16,0.011092083467945555,"N(0, 10)"
prior,17,0.009404907737688695,"N(0, 10)"
prior,18,0.007895015830089416,"N(0, 10)"
prior,19,0.0065615814774676595,"N(0, 10)"
prior,20,0.005399096651318806,"N(0, 10)"
prior,21,0.004398359598042719,"N(0, 10)"
prior,22,0.0035474592846231425,"N(0, 10)"
prior,23,0.0028327037741601186,"N(0, 10)"
prior,24,0.0022394530294842898,"N(0, 10)"
prior,25,0.001752830049356854,"N(0, 10)"
prior,26,0.0013582969233685612,"N(0, 10)"
prior,27,0.0010420934814422591,"N(0, 10)"
prior,28,7.915451582979968e-4,"N(0, 10)"
prior,29,5.952532419775853e-4,"N(0, 10)"
prior,30,4.4318484119380076e-4,"N(0, 10)"
prior,31,3.266819056199918e-4,"N(0, 10)"
prior,32,2.3840882014648405e-4,"N(0, 10)"
prior,33,1.7225689390536813e-4,"N(0, 10)"
prior,34,1.2322191684730198e-4,"N(0, 10)"
prior,35,8.726826950457601e-5,"N(0, 10)"
prior,36,6.119019301137719e-5,"N(0, 10)"
prior,37,4.247802705507514e-5,"N(0, 10)"
prior,38,2.9194692579146026e-5,"N(0, 10)"
prior,39,1.9865547139277272e-5,"N(0, 10)"
prior,40,1.3383022576488537e-5,"N(0, 10)"
prior,41,8.926165717713293e-6,"N(0, 10)"
prior,42,5.894306775653986e-6,"N(0, 10)"
prior,43,3.853519674208713e-6,"N(0, 10)"
prior,44,2.4942471290053536e-6,"N(0, 10)"
prior,45,1.5983741106905475e-6,"N(0, 10)"
prior,46,1.0140852065486758e-6,"N(0, 10)"
prior,47,6.36982517886709e-7,"N(0, 10)"
prior,48,3.9612990910320755e-7,"N(0, 10)"
prior,49,2.438960745893352e-7,"N(0, 10)"
prior,50,1.4867195147342977e-7,"N(0, 10)"
prior,51,8.972435162383345e-8,"N(0, 10)"
prior,52,5.361035344697616e-8,"N(0, 10)"
prior,53,3.1713492167159774e-8,"N(0, 10)"
prior,54,1.8573618445552895e-8,"N(0, 10)"
prior,55,1.0769760042543275e-8,"N(0, 10)"
prior,56,6.182620500165856e-9,"N(0, 10)"
prior,57,3.513955094820434e-9,"N(0, 10)"
prior,58,1.9773196406244697e-9,"N(0, 10)"
prior,59,1.1015763624682298e-9,"N(0, 10)"
prior,60,6.075882849823286e-10,"N(0, 10)"
prior,61,3.317884243547301e-10,"N(0, 10)"
prior,62,1.793783907964082e-10,"N(0, 10)"
prior,63,9.601433370312335e-11,"N(0, 10)"
prior,64,5.088140281645047e-11,"N(0, 10)"
prior,65,2.669556614762852e-11,"N(0, 10)"
prior,66,1.386679994165317e-11,"N(0, 10)"
prior,67,7.131328123996068e-12,"N(0, 10)"
prior,68,3.6309615017917954e-12,"N(0, 10)"
prior,69,1.830332217015573e-12,"N(0, 10)"
prior,70,9.134720408364594e-13,"N(0, 10)"
prior,71,4.513543677205521e-13,"N(0, 10)"
prior,72,2.20798996313714e-13,"N(0, 10)"
prior,73,1.0693837871541648e-13,"N(0, 10)"
prior,74,5.1277536367966617e-14,"N(0, 10)"
prior,75,2.4343205330290095e-14,"N(0, 10)"
prior,76,1.144156490180139e-14,"N(0, 10)"
prior,77,5.324148372252952e-15,"N(0, 10)"
prior,78,2.452855285696432e-15,"N(0, 10)"
prior,79,1.1187956214351805e-15,"N(0, 10)"
prior,80,5.052271083536893e-16,"N(0, 10)"
prior,81,2.258809403154309e-16,"N(0, 10)"
prior,82,9.998378748497213e-17,"N(0, 10)"
prior,83,4.381639435509333e-17,"N(0, 10)"
prior,84,1.90108153790796e-17,"N(0, 10)"
prior,85,8.16623563166955e-18,"N(0, 10)"
prior,86,3.4729627485662076e-18,"N(0, 10)"
prior,87,1.462296357500655e-18,"N(0, 10)"
prior,88,6.095758129562415e-19,"N(0, 10)"
prior,89,2.515805776951406e-19,"N(0, 10)"
prior,90,1.0279773571668915e-19,"N(0, 10)"
prior,91,4.158598979115148e-20,"N(0, 10)"
prior,92,1.6655880323799286e-20,"N(0, 10)"
prior,93,6.604579860739295e-21,"N(0, 10)"
prior,94,2.5928647011003792e-21,"N(0, 10)"
prior,95,1.007793539430001e-21,"N(0, 10)"
prior,96,3.8781119317469674e-22,"N(0, 10)"
prior,97,1.4774954927042668e-22,"N(0, 10)"
prior,98,5.573000022720708e-23,"N(0, 10)"
prior,99,2.081176820202822e-23,"N(0, 10)"
prior,100,7.69459862670642e-24,"N(0, 10)"
posterior,-100,9.391140937142869e-46,"N(0, 50)"
posterior,-99,5.3421908497270064e-45,"N(0, 50)"
posterior,-98,2.9932584472108277e-44,"N(0, 50)"
posterior,-97,1.651934453956264e-43,"N(0, 50)"
posterior,-96,8.97976936508606e-43,"N(0, 50)"
posterior,-95,4.807965364804242e-42,"N(0, 50)"
posterior,-94,2.5356029902618874e-41,"N(0, 50)"
posterior,-93,1.3171188246018072e-40,"N(0, 50)"
posterior,-92,6.738953120377117e-40,"N(0, 50)"
posterior,-91,3.396125184216892e-39,"N(0, 50)"
posterior,-90,1.6857715581749104e-38,"N(0, 50)"
posterior,-89,8.242093387015941e-38,"N(0, 50)"
posterior,-88,3.969173804673692e-37,"N(0, 50)"
posterior,-87,1.882723219484295e-36,"N(0, 50)"
posterior,-86,8.796230835282031e-36,"N(0, 50)"
posterior,-85,4.0479070704915014e-35,"N(0, 50)"
posterior,-84,1.834797865775999e-34,"N(0, 50)"
posterior,-83,8.191618076725924e-34,"N(0, 50)"
posterior,-82,3.602259056476158e-33,"N(0, 50)"
posterior,-81,1.5602851131856452e-32,"N(0, 50)"
posterior,-80,6.65666596899707e-32,"N(0, 50)"
posterior,-79,2.7972632596470828e-31,"N(0, 50)"
posterior,-78,1.1578003979531546e-30,"N(0, 50)"
posterior,-77,4.7201720030801864e-30,"N(0, 50)"
posterior,-76,1.8954211898478313e-29,"N(0, 50)"
posterior,-75,7.496825725870582e-29,"N(0, 50)"
posterior,-74,2.920605344787357e-28,"N(0, 50)"
posterior,-73,1.1207070730757016e-27,"N(0, 50)"
posterior,-72,4.235796887694514e-27,"N(0, 50)"
posterior,-71,1.5768918832276398e-26,"N(0, 50)"
posterior,-70,5.782191691410184e-26,"N(0, 50)"
posterior,-69,2.08836703724462e-25,"N(0, 50)"
posterior,-68,7.429249622211135e-25,"N(0, 50)"
posterior,-67,2.6031958832933302e-24,"N(0, 50)"
posterior,-66,8.984471254714061e-24,"N(0, 50)"
posterior,-65,3.0542316622611646e-23,"N(0, 50)"
posterior,-64,1.0226692634470258e-22,"N(0, 50)"
posterior,-63,3.3728125750424466e-22,"N(0, 50)"
posterior,-62,1.095652894179625e-21,"N(0, 50)"
posterior,-61,3.505722604367696e-21,"N(0, 50)"
posterior,-60,1.1048565236647752e-20,"N(0, 50)"
posterior,-59,3.4297147132619313e-20,"N(0, 50)"
posterior,-58,1.0486580270249897e-19,"N(0, 50)"
posterior,-57,3.1581558017365286e-19,"N(0, 50)"
posterior,-56,9.368218120424623e-19,"N(0, 50)"
posterior,-55,2.7371853898242063e-18,"N(0, 50)"
posterior,-54,7.87726052844915e-18,"N(0, 50)"
posterior,-53,2.232903642900391e-17,"N(0, 50)"
posterior,-52,6.234311984489285e-17,"N(0, 50)"
posterior,-51,1.7144738223183032e-16,"N(0, 50)"
posterior,-50,4.644050799509591e-16,"N(0, 50)"
posterior,-49,1.2390443216137323e-15,"N(0, 50)"
posterior,-48,3.256120724871193e-15,"N(0, 50)"
posterior,-47,8.428260148146924e-15,"N(0, 50)"
posterior,-46,2.1488155718541414e-14,"N(0, 50)"
posterior,-45,5.396151443914968e-14,"N(0, 50)"
posterior,-44,1.334728376362995e-13,"N(0, 50)"
posterior,-43,3.251812037735435e-13,"N(0, 50)"
posterior,-42,7.803361955604103e-13,"N(0, 50)"
posterior,-41,1.8444285932770165e-12,"N(0, 50)"
posterior,-40,4.2940363581987065e-12,"N(0, 50)"
posterior,-39,9.84676028228596e-12,"N(0, 50)"
posterior,-38,2.224051245781131e-11,"N(0, 50)"
posterior,-37,4.9478894914492196e-11,"N(0, 50)"
posterior,-36,1.0842238829325125e-10,"N(0, 50)"
posterior,-35,2.340139377606316e-10,"N(0, 50)"
posterior,-34,4.974944685424182e-10,"N(0, 50)"
posterior,-33,1.0417381403117174e-9,"N(0, 50)"
posterior,-32,2.1485855483220994e-9,"N(0, 50)"
posterior,-31,4.364861948452582e-9,"N(0, 50)"
posterior,-30,8.733979160492609e-9,"N(0, 50)"
posterior,-29,1.7213832275225007e-8,"N(0, 50)"
posterior,-28,3.3416946206113943e-8,"N(0, 50)"
posterior,-27,6.389689120688194e-8,"N(0, 50)"
posterior,-26,1.203417921753431e-7,"N(0, 50)"
posterior,-25,2.2324256187286574e-7,"N(0, 50)"
posterior,-24,4.0790713068254224e-7,"N(0, 50)"
posterior,-23,7.341239179919235e-7,"N(0, 50)"
posterior,-22,1.30137130666905e-6,"N(0, 50)"
posterior,-21,2.2722538969680772e-6,"N(0, 50)"
posterior,-20,3.907835408543959e-6,"N(0, 50)"
posterior,-19,6.619717364874475e-6,"N(0, 50)"
posterior,-18,1.1045017480398505e-5,"N(0, 50)"
posterior,-17,1.815169329029192e-5,"N(0, 50)"
posterior,-16,2.9382697130352066e-5,"N(0, 50)"
posterior,-15,4.684788071313998e-5,"N(0, 50)"
posterior,-14,7.357190758919614e-5,"N(0, 50)"
posterior,-13,1.1380408750707888e-4,"N(0, 50)"
posterior,-12,1.733913715484518e-4,"N(0, 50)"
posterior,-11,2.602081408551689e-4,"N(0, 50)"
posterior,-10,3.846254827427857e-4,"N(0, 50)"
posterior,-9,5.599883676344058e-4,"N(0, 50)"
posterior,-8,8.030521217146119e-4,"N(0, 50)"
posterior,-7,0.001134311248463718,"N(0, 50)"
posterior,-6,0.0015781363400660144,"N(0, 50)"
posterior,-5,0.002162621812555633,"N(0, 50)"
posterior,-4,0.0029190424741722806,"N(0, 50)"
posterior,-3,0.003880824705867057,"N(0, 50)"
posterior,-2,0.0050819620227183235,"N(0, 50)"
posterior,-1,0.0065548473297213795,"N(0, 50)"
posterior,0,0.00832755526119169,"N(0, 50)"
posterior,1,0.010420684386686786,"N(0, 50)"
posterior,2,0.012843953912204277,"N(0, 50)"
posterior,3,0.015592832414673779,"N(0, 50)"
posterior,4,0.01864554408809976,"N(0, 50)"
posterior,5,0.0219608369344876,"N(0, 50)"
posterior,6,0.02547689459685207,"N(0, 50)"
posterior,7,0.029111720316558457,"N(0, 50)"
posterior,8,0.03276521536541224,"N(0, 50)"
posterior,9,0.03632302088232963,"N(0, 50)"
posterior,10,0.03966200552021638,"N(0, 50)"
posterior,11,0.04265708336523788,"N(0, 50)"
posterior,12,0.04518886376490731,"N(0, 50)"
posterior,13,0.04715149445128976,"N(0, 50)"
posterior,14,0.04845998546094511,"N(0, 50)"
posterior,15,0.04905630955611194,"N(0, 50)"
posterior,16,0.04891366948293817,"N(0, 50)"
posterior,17,0.04803849494010109,"N(0, 50)"
posterior,18,0.04646996195220156,"N(0, 50)"
posterior,19,0.04427708469504119,"N(0, 50)"
posterior,20,0.041553680505665595,"N(0, 50)"
posterior,21,0.038411719710351414,"N(0, 50)"
posterior,22,0.03497371630123417,"N(0, 50)"
posterior,23,0.031364877180919896,"N(0, 50)"
posterior,24,0.027705703135813806,"N(0, 50)"
posterior,25,0.02410563289992943,"N(0, 50)"
posterior,26,0.020658161927024014,"N(0, 50)"
posterior,27,0.017437675551812064,"N(0, 50)"
posterior,28,0.01449803971865333,"N(0, 50)"
posterior,29,0.011872816464922603,"N(0, 50)"
posterior,30,0.00957683489579822,"N(0, 50)"
posterior,31,0.00760876240773676,"N(0, 50)"
posterior,32,0.005954287800776764,"N(0, 50)"
posterior,33,0.004589542530396225,"N(0, 50)"
posterior,34,0.0034844380837678393,"N(0, 50)"
posterior,35,0.002605672812784784,"N(0, 50)"
posterior,36,0.0019192466368400086,"N(0, 50)"
posterior,37,0.0013924046714650625,"N(0, 50)"
posterior,38,9.950019499317979e-4,"N(0, 50)"
posterior,39,7.003355443908671e-4,"N(0, 50)"
posterior,40,4.8552565473022983e-4,"N(0, 50)"
posterior,41,3.315446109426543e-4,"N(0, 50)"
posterior,42,2.2299521310774022e-4,"N(0, 50)"
posterior,43,1.477314241622756e-4,"N(0, 50)"
posterior,44,9.63993277738809e-5,"N(0, 50)"
posterior,45,6.195821581911965e-5,"N(0, 50)"
posterior,46,3.922361139808118e-5,"N(0, 50)"
posterior,47,2.445794864664608e-5,"N(0, 50)"
posterior,48,1.5021602198049079e-5,"N(0, 50)"
posterior,49,9.087329208656015e-6,"N(0, 50)"
posterior,50,5.414770363126116e-6,"N(0, 50)"
posterior,51,3.177953963069074e-6,"N(0, 50)"
posterior,52,1.8371259710234684e-6,"N(0, 50)"
posterior,53,1.0460538655072358e-6,"N(0, 50)"
posterior,54,5.866687257680757e-7,"N(0, 50)"
posterior,55,3.240825168080922e-7,"N(0, 50)"
posterior,56,1.7633643044725634e-7,"N(0, 50)"
posterior,57,9.450445115862884e-8,"N(0, 50)"
posterior,58,4.988687043696186e-8,"N(0, 50)"
posterior,59,2.593845073429503e-8,"N(0, 50)"
posterior,60,1.328389952776185e-8,"N(0, 50)"
posterior,61,6.700865616099625e-9,"N(0, 50)"
posterior,62,3.3293542801970906e-9,"N(0, 50)"
posterior,63,1.6293443956393235e-9,"N(0, 50)"
posterior,64,7.853975599577552e-10,"N(0, 50)"
posterior,65,3.7289793727819177e-10,"N(0, 50)"
posterior,66,1.7438703398021843e-10,"N(0, 50)"
posterior,67,8.032711662252745e-11,"N(0, 50)"
posterior,68,3.6444663254291905e-11,"N(0, 50)"
posterior,69,1.6286564448973487e-11,"N(0, 50)"
posterior,70,7.168838545838556e-12,"N(0, 50)"
posterior,71,3.1080778871069493e-12,"N(0, 50)"
posterior,72,1.3272684293866034e-12,"N(0, 50)"
posterior,73,5.58276583312383e-13,"N(0, 50)"
posterior,74,2.312937174336301e-13,"N(0, 50)"
posterior,75,9.438479512901694e-14,"N(0, 50)"
posterior,76,3.793709004983481e-14,"N(0, 50)"
posterior,77,1.5019302699759967e-14,"N(0, 50)"
posterior,78,5.8567852714976054e-15,"N(0, 50)"
posterior,79,2.2495342507736194e-15,"N(0, 50)"
posterior,80,8.510394554444558e-16,"N(0, 50)"
posterior,81,3.17125056024859e-16,"N(0, 50)"
posterior,82,1.1639523342462051e-16,"N(0, 50)"
posterior,83,4.2078825666107967e-17,"N(0, 50)"
posterior,84,1.4983587324509855e-17,"N(0, 50)"
posterior,85,5.2552305347091065e-18,"N(0, 50)"
posterior,86,1.8154802053723857e-18,"N(0, 50)"
posterior,87,6.177532524488318e-19,"N(0, 50)"
posterior,88,2.0704385246361753e-19,"N(0, 50)"
posterior,89,6.83491969191786e-20,"N(0, 50)"
posterior,90,2.2224309117781122e-20,"N(0, 50)"
posterior,91,7.11781832252885e-21,"N(0, 50)"
posterior,92,2.245377183474143e-21,"N(0, 50)"
posterior,93,6.97678738943783e-22,"N(0, 50)"
posterior,94,2.1352338638394643e-22,"N(0, 50)"
posterior,95,6.436639489861319e-23,"N(0, 50)"
posterior,96,1.9111584677894874e-23,"N(0, 50)"
posterior,97,5.589307321007048e-24,"N(0, 50)"
posterior,98,1.6100636923812375e-24,"N(0, 50)"
posterior,99,4.5682714338494365e-25,"N(0, 50)"
posterior,100,1.276687250340757e-25,"N(0, 50)"
prior,-100,0.0010798193302637613,"N(0, 50)"
prior,-99,0.001123662838077361,"N(0, 50)"
prior,-98,0.0011688188866690293,"N(0, 50)"
prior,-97,0.0012153033790912955,"N(0, 50)"
prior,-96,0.001263131228703973,"N(0, 50)"
prior,-95,0.001312316295493532,"N(0, 50)"
prior,-94,0.0013628713220208916,"N(0, 50)"
prior,-93,0.0014148078691396677,"N(0, 50)"
prior,-92,0.0014681362516331378,"N(0, 50)"
prior,-91,0.0015228654739241462,"N(0, 50)"
prior,-90,0.001579003166017883,"N(0, 50)"
prior,-89,0.001636555519842856,"N(0, 50)"
prior,-88,0.0016955272261604446,"N(0, 50)"
prior,-87,0.0017559214122181124,"N(0, 50)"
prior,-86,0.0018177395803256574,"N(0, 50)"
prior,-85,0.001880981547537739,"N(0, 50)"
prior,-84,0.0019456453866293502,"N(0, 50)"
prior,-83,0.0020117273685538116,"N(0, 50)"
prior,-82,0.0020792219065752845,"N(0, 50)"
prior,-81,0.0021481215022696757,"N(0, 50)"
prior,-80,0.002218416693589111,"N(0, 50)"
prior,-79,0.002290096005185847,"N(0, 50)"
prior,-78,0.0023631459011916453,"N(0, 50)"
prior,-77,0.0024375507406480357,"N(0, 50)"
prior,-76,0.002513292735781763,"N(0, 50)"
prior,-75,0.002590351913317835,"N(0, 50)"
prior,-74,0.002668706079020046,"N(0, 50)"
prior,-73,0.0027483307856456356,"N(0, 50)"
prior,-72,0.0028291993044967756,"N(0, 50)"
prior,-71,0.002911282600746952,"N(0, 50)"
prior,-70,0.0029945493127148974,"N(0, 50)"
prior,-69,0.0030789657352526746,"N(0, 50)"
prior,-68,0.0031644958074076605,"N(0, 50)"
prior,-67,0.0032511011045106824,"N(0, 50)"
prior,-66,0.003338740834834276,"N(0, 50)"
prior,-65,0.003427371840956147,"N(0, 50)"
prior,-64,0.0035169486059532474,"N(0, 50)"
prior,-63,0.0036074232645416067,"N(0, 50)"
prior,-62,0.003698745619266106,"N(0, 50)"
prior,-61,0.0037908631618328048,"N(0, 50)"
prior,-60,0.003883721099664259,"N(0, 50)"
prior,-59,0.0039772623877455185,"N(0, 50)"
prior,-58,0.004071427765815189,"N(0, 50)"
prior,-57,0.004166155800942167,"N(0, 50)"
prior,-56,0.004261382935514357,"N(0, 50)"
prior,-55,0.004357043540651011,"N(0, 50)"
prior,-54,0.004453069975035222,"N(0, 50)"
prior,-53,0.004549392649147718,"N(0, 50)"
prior,-52,0.004645940094867324,"N(0, 50)"
prior,-51,0.004742639040387592,"N(0, 50)"
prior,-50,0.004839414490382867,"N(0, 50)"
prior,-49,0.004936189811340854,"N(0, 50)"
prior,-48,0.005032886821962342,"N(0, 50)"
prior,-47,0.005129425888512407,"N(0, 50)"
prior,-46,0.005225726024991063,"N(0, 50)"
prior,-45,0.005321704997975097,"N(0, 50)"
prior,-44,0.00541727943596676,"N(0, 50)"
prior,-43,0.005512364943069134,"N(0, 50)"
prior,-42,0.005606876216792412,"N(0, 50)"
prior,-41,0.005700727169780146,"N(0, 50)"
prior,-40,0.005793831055229654,"N(0, 50)"
prior,-39,0.005886100595766502,"N(0, 50)"
prior,-38,0.005977448115519055,"N(0, 50)"
prior,-37,0.006067785675126003,"N(0, 50)"
prior,-36,0.006157025209397059,"N(0, 50)"
prior,-35,0.0062450786673352255,"N(0, 50)"
prior,-34,0.006331858154217856,"N(0, 50)"
prior,-33,0.00641727607542345,"N(0, 50)"
prior,-32,0.006501245281681643,"N(0, 50)"
prior,-31,0.006583679215415295,"N(0, 50)"
prior,-30,0.006664492057835993,"N(0, 50)"
prior,-29,0.0067435988764476115,"N(0, 50)"
prior,-28,0.0068209157726070516,"N(0, 50)"
prior,-27,0.0068963600287866664,"N(0, 50)"
prior,-26,0.006969850255179489,"N(0, 50)"
prior,-25,0.007041306535285991,"N(0, 50)"
prior,-24,0.007110650570119942,"N(0, 50)"
prior,-23,0.007177805820670893,"N(0, 50)"
prior,-22,0.007242697648261845,"N(0, 50)"
prior,-21,0.007305253452443078,"N(0, 50)"
prior,-20,0.007365402806066467,"N(0, 50)"
prior,-19,0.007423077587189321,"N(0, 50)"
prior,-18,0.007478212107462568,"N(0, 50)"
prior,-17,0.0075307432366650785,"N(0, 50)"
prior,-16,0.007580610523054033,"N(0, 50)"
prior,-15,0.007627756309210483,"N(0, 50)"
prior,-14,0.007672125843069572,"N(0, 50)"
prior,-13,0.0077136673838363225,"N(0, 50)"
prior,-12,0.007752332302500283,"N(0, 50)"
prior,-11,0.007788075176675808,"N(0, 50)"
prior,-10,0.007820853879509117,"N(0, 50)"
prior,-9,0.007850629662408577,"N(0, 50)"
prior,-8,0.007877367231370816,"N(0, 50)"
prior,-7,0.007901034816692225,"N(0, 50)"
prior,-6,0.007921604235873122,"N(0, 50)"
prior,-5,0.007939050949540236,"N(0, 50)"
prior,-4,0.007953354110232177,"N(0, 50)"
prior,-3,0.007964496603912139,"N(0, 50)"
prior,-2,0.007972465084092101,"N(0, 50)"
prior,-1,0.007977249998473322,"N(0, 50)"
prior,0,0.007978845608028654,"N(0, 50)"
prior,1,0.007977249998473322,"N(0, 50)"
prior,2,0.007972465084092101,"N(0, 50)"
prior,3,0.007964496603912139,"N(0, 50)"
prior,4,0.007953354110232177,"N(0, 50)"
prior,5,0.007939050949540236,"N(0, 50)"
prior,6,0.007921604235873122,"N(0, 50)"
prior,7,0.007901034816692225,"N(0, 50)"
prior,8,0.007877367231370816,"N(0, 50)"
prior,9,0.007850629662408577,"N(0, 50)"
prior,10,0.007820853879509117,"N(0, 50)"
prior,11,0.007788075176675808,"N(0, 50)"
prior,12,0.007752332302500283,"N(0, 50)"
prior,13,0.0077136673838363225,"N(0, 50)"
prior,14,0.007672125843069572,"N(0, 50)"
prior,15,0.007627756309210483,"N(0, 50)"
prior,16,0.007580610523054033,"N(0, 50)"
prior,17,0.0075307432366650785,"N(0, 50)"
prior,18,0.007478212107462568,"N(0, 50)"
prior,19,0.007423077587189321,"N(0, 50)"
prior,20,0.007365402806066467,"N(0, 50)"
prior,21,0.007305253452443078,"N(0, 50)"
prior,22,0.007242697648261845,"N(0, 50)"
prior,23,0.007177805820670893,"N(0, 50)"
prior,24,0.007110650570119942,"N(0, 50)"
prior,25,0.007041306535285991,"N(0, 50)"
prior,26,0.006969850255179489,"N(0, 50)"
prior,27,0.0068963600287866664,"N(0, 50)"
prior,28,0.0068209157726070516,"N(0, 50)"
prior,29,0.0067435988764476115,"N(0, 50)"
prior,30,0.006664492057835993,"N(0, 50)"
prior,31,0.006583679215415295,"N(0, 50)"
prior,32,0.006501245281681643,"N(0, 50)"
prior,33,0.00641727607542345,"N(0, 50)"
prior,34,0.006331858154217856,"N(0, 50)"
prior,35,0.0062450786673352255,"N(0, 50)"
prior,36,0.006157025209397059,"N(0, 50)"
prior,37,0.006067785675126003,"N(0, 50)"
prior,38,0.005977448115519055,"N(0, 50)"
prior,39,0.005886100595766502,"N(0, 50)"
prior,40,0.005793831055229654,"N(0, 50)"
prior,41,0.005700727169780146,"N(0, 50)"
prior,42,0.005606876216792412,"N(0, 50)"
prior,43,0.005512364943069134,"N(0, 50)"
prior,44,0.00541727943596676,"N(0, 50)"
prior,45,0.005321704997975097,"N(0, 50)"
prior,46,0.005225726024991063,"N(0, 50)"
prior,47,0.005129425888512407,"N(0, 50)"
prior,48,0.005032886821962342,"N(0, 50)"
prior,49,0.004936189811340854,"N(0, 50)"
prior,50,0.004839414490382867,"N(0, 50)"
prior,51,0.004742639040387592,"N(0, 50)"
prior,52,0.004645940094867324,"N(0, 50)"
prior,53,0.004549392649147718,"N(0, 50)"
prior,54,0.004453069975035222,"N(0, 50)"
prior,55,0.004357043540651011,"N(0, 50)"
prior,56,0.004261382935514357,"N(0, 50)"
prior,57,0.004166155800942167,"N(0, 50)"
